recall_20             	058	0.1919
recall_30             	058	0.2828
recall_100            	058	0.6768
recall_200            	058	0.8687
recall_500            	058	0.9293
recall_1000           	058	0.9495
infAP                 	058	0.7260
Rprec_mult_0.20       	058	0.9500
Rprec_mult_0.40       	058	0.9000
Rprec_mult_0.60       	058	0.7667
Rprec_mult_0.80       	058	0.7000
Rprec_mult_1.00       	058	0.6667
Rprec_mult_1.20       	058	0.6134
Rprec_mult_1.40       	058	0.5540
Rprec_mult_1.60       	058	0.5094
Rprec_mult_1.80       	058	0.4637
Rprec_mult_2.00       	058	0.4343
utility               	058	-812.0000
11pt_avg              	058	0.7133
binG                  	058	0.3933
G                     	058	0.3933
ndcg                  	058	0.9149
ndcg_rel              	058	0.8854
Rndcg                 	058	0.8237
ndcg_cut_5            	058	1.0000
ndcg_cut_10           	058	1.0000
ndcg_cut_15           	058	0.9573
ndcg_cut_20           	058	0.9645
ndcg_cut_30           	058	0.9505
ndcg_cut_100          	058	0.7397
ndcg_cut_200          	058	0.8680
ndcg_cut_500          	058	0.9049
ndcg_cut_1000         	058	0.9149
map_cut_5             	058	0.0505
map_cut_10            	058	0.1010
map_cut_15            	058	0.1414
map_cut_20            	058	0.1891
map_cut_30            	058	0.2760
map_cut_100           	058	0.5928
map_cut_200           	058	0.6994
map_cut_500           	058	0.7235
map_cut_1000          	058	0.7260
relative_P_5          	058	1.0000
relative_P_10         	058	1.0000
relative_P_15         	058	0.9333
relative_P_20         	058	0.9500
relative_P_30         	058	0.9333
relative_P_100        	058	0.6768
relative_P_200        	058	0.8687
relative_P_500        	058	0.9293
relative_P_1000       	058	0.9495
success_1             	058	1.0000
success_5             	058	1.0000
success_10            	058	1.0000
set_P                 	058	0.0940
set_relative_P        	058	0.9495
set_recall            	058	0.9495
set_map               	058	0.0893
set_F                 	058	0.1711
num_nonrel_judged_ret 	058	0
num_ret               	059	1000
num_rel               	059	507
num_rel_ret           	059	85
map                   	059	0.0492
Rprec                 	059	0.1440
bpref                 	059	0.1677
recip_rank            	059	0.5000
iprec_at_recall_0.00  	059	0.6667
iprec_at_recall_0.10  	059	0.2727
iprec_at_recall_0.20  	059	0.0000
iprec_at_recall_0.30  	059	0.0000
iprec_at_recall_0.40  	059	0.0000
iprec_at_recall_0.50  	059	0.0000
iprec_at_recall_0.60  	059	0.0000
iprec_at_recall_0.70  	059	0.0000
iprec_at_recall_0.80  	059	0.0000
iprec_at_recall_0.90  	059	0.0000
iprec_at_recall_1.00  	059	0.0000
P_5                   	059	0.6000
P_10                  	059	0.6000
P_15                  	059	0.4000
P_20                  	059	0.4500
P_30                  	059	0.4000
P_100                 	059	0.3300
P_200                 	059	0.2550
P_500                 	059	0.1460
P_1000                	059	0.0850
relstring             	059	'-11-1-111-'
recall_5              	059	0.0059
recall_10             	059	0.0118
recall_15             	059	0.0118
recall_20             	059	0.0178
recall_30             	059	0.0237
recall_100            	059	0.0651
recall_200            	059	0.1006
recall_500            	059	0.1440
recall_1000           	059	0.1677
infAP                 	059	0.0492
Rprec_mult_0.20       	059	0.3235
Rprec_mult_0.40       	059	0.2611
Rprec_mult_0.60       	059	0.1967
Rprec_mult_0.80       	059	0.1675
Rprec_mult_1.00       	059	0.1440
Rprec_mult_1.20       	059	0.1281
Rprec_mult_1.40       	059	0.1127
Rprec_mult_1.60       	059	0.1010
Rprec_mult_1.80       	059	0.0909
Rprec_mult_2.00       	059	0.0838
utility               	059	-830.0000
11pt_avg              	059	0.0854
binG                  	059	0.0302
G                     	059	0.0302
ndcg                  	059	0.1933
ndcg_rel              	059	0.2135
Rndcg                 	059	0.1843
ndcg_cut_5            	059	0.5148
ndcg_cut_10           	059	0.5431
ndcg_cut_15           	059	0.4210
ndcg_cut_20           	059	0.4498
ndcg_cut_30           	059	0.4146
ndcg_cut_100          	059	0.3511
ndcg_cut_200          	059	0.2833
ndcg_cut_500          	059	0.1773
ndcg_cut_1000         	059	0.1933
map_cut_5             	059	0.0035
map_cut_10            	059	0.0072
map_cut_15            	059	0.0072
map_cut_20            	059	0.0097
map_cut_30            	059	0.0122
map_cut_100           	059	0.0274
map_cut_200           	059	0.0378
map_cut_500           	059	0.0464
map_cut_1000          	059	0.0492
relative_P_5          	059	0.6000
relative_P_10         	059	0.6000
relative_P_15         	059	0.4000
relative_P_20         	059	0.4500
relative_P_30         	059	0.4000
relative_P_100        	059	0.3300
relative_P_200        	059	0.2550
relative_P_500        	059	0.1460
relative_P_1000       	059	0.1677
success_1             	059	0.0000
success_5             	059	1.0000
success_10            	059	1.0000
set_P                 	059	0.0850
set_relative_P        	059	0.1677
set_recall            	059	0.1677
set_map               	059	0.0143
set_F                 	059	0.1128
num_nonrel_judged_ret 	059	0
num_ret               	060	1000
